description,title,section,site,issue_num,link
In this post Ankit Thakkar explains how to integrate Google+ with your app. He explains all the necessary steps like registering your app in the Google developer console and he also shows some code., Google Plus Integration in Android ,Articles & Tutorials,ankitthakkar90.blogspot.in,61,http://ankitthakkar90.blogspot.in/2013/05/google-plus-integration-in-android.html
Philippe Breault has written a nice blog post why you should not store any data in the Application object.,Don’t Store Data in the Application Object,Articles & Tutorials,www.developerphil.com,61,http://www.developerphil.com/dont-store-data-in-the-application-object/
This post explains how to do clustering with the Google Maps Extensions Library.,Clustering on Google Map V2 Part-1,Articles & Tutorials,karnshah8890.blogspot.in,61,http://karnshah8890.blogspot.in/2013/04/clustering-on-google-map-v2.html
Do you want to automatically test your app? This article gets you started with setting up calabash for Android.,Calabash Android Automation Setup,Articles & Tutorials,sriram-iyengar.blogspot.in,61,http://sriram-iyengar.blogspot.in/2013/04/android-setting-up-calabash-android-for.html
The UI component for Android advanced UI pattern undo-bar.,UndoBar,Articles & Tutorials,github.com,61,https://github.com/soarcn/UndoBar
"We're looking for a mobile engineer to help build cutting-edge Android apps for Eventbrite. We're building the tools that allow event organizers to sell tickets or check in attendees right on their phone or tablet, and to allow attendees to check in at events.",Eventbrite Senior Android Mobile Engineer,Jobs,"San Francisco, CA",61,https://hire.jobvite.com/j?cj=okVcXfw8&s=AndroidWeekly
"Lead Android Developer (m/f) for eBay: eBay Inc.'s apps have been downloaded more than 100,000,000 times across the globe.Show your passion and develop state-of-the-art native Android apps within an entrepreneurial mobile development team.",Ebay Lead Engineer Mobile (Android) (m/f),Jobs,"Berlin, Germany",61,http://jobs.ebaycareers.com/de/berlin/tech-software-engineers/jobid3057408-lead-engineer-mobile-(android)-(m_f)-ebay-jobs
Do you love the Android platform so much that your skin is turning green? Help to kick start Android development at Jimdo and build the ultimate Android experience for our users.,Jimdo Android Developer,Jobs,"Hamburg, Germany",61,http://www.jimdo.com/jobs/android-hero/
This library extends GoogleMap and related objects from Google Maps Android API v2. The most notable features are: Marker Clustering and ability to carry model data within markers (and other visual objects) to be retrieved as needed.,Android Maps Extensions,Libraries & Code,code.google.com,61,https://code.google.com/p/android-maps-extensions/
If you want to use some of the Java7 right now on Android you can do this with this hack. Please read the instructions carefully since not all the features of Java7 are supported.,Java7-on-Android,Libraries & Code,github.com,61,https://github.com/yareally/Java7-on-Android
In one of the past issues we've covered a bash completion for adb. The Cyanogenmod github repository has an even better version of it. Just source the bash file in your .profile or .bash_profile.,Better bash completion for adb,Libraries & Code,github.com,61,https://github.com/CyanogenMod/android_sdk/blob/jellybean/bash_completion/adb.bash
Siminov ORM is a open source Object/Relational Mapping solution for Android environments. It maps data from an object model representation to a relational data model representation (and visa versa). Unfortunately we don't see any tests in the repository so we don't know how stable or robust the library is.,Siminov Android ORM,Libraries & Code,siminov.github.io,61,http://siminov.github.io/android-orm/
"The guys from cleancode have put together a brief list of Android developers that you need to follow on Twitter, Google+ or Github if you want to be connected to the development scene.",AndroidDev people you should follow,News,cleancode.com.ua,61,http://cleancode.com.ua/?p=1250
Choosing the right libraries to get things done can be a tough job. We've compiled a lot of them that we've found during the last years of Android development.,Android Weekly Toolbox!,Android Toolbox,androidweekly.net,61,http://androidweekly.net/toolbox
