description,title,section,site,issue_num,link
"Too many times I've seen developers trying to avoid crashes at all cost. Actually, sometimes you want your app to crash. Jeroen Mols explains why and gives some practical tips.",Why your app should crash,Articles & Tutorials,jeroenmols.com,248,http://jeroenmols.com/blog/2017/03/08/appcrash/
Dan Lew calls out a surprisingly tricky problem he ran into when developing offline mode in the Trello Android app: handling identifiers.,The Two ID Problem,Articles & Tutorials,tech.trello.com,248,http://tech.trello.com/sync-two-id-problem/
Here's one way to retain application components across configuration changes that involves using Dagger.,Retaining Dagger components,Articles & Tutorials,medium.com,248,https://medium.com/@Zhuinden/retaining-dagger-components-across-configuration-change-using-service-tree-3709c78bf6d2#.6jvjx2tb6
"Sharing knowledge is the mark of a professional software engineer. If you have unique knowledge which is crucial to the company, it is your duty, as a professional, to share it.",The Burden of Knowledge,Articles & Tutorials,medium.com,248,https://medium.com/@trionkidnapper/the-burden-of-knowledge-52cc73508081#.bvispnnsj
"Annyce Davis is always looking for opportunities to improve her code, and she realized that the recommended way of handling migrations in Realm could be improved significantly by means of Dagger 2. ",Realm Migrations Supercharged with Dagger,Articles & Tutorials,www.adavis.info,248,http://www.adavis.info/2017/03/realm-migrations-supercharged-with.html
"In this post by Garima Jain you'll learn the whys and hows of mocking objects... until you're a ""Mock-Star"".",How to be a Mock-Star…,Articles & Tutorials,medium.com,248,https://medium.com/fueled-android/how-to-be-a-mock-star-fc00714d8c2f#.9a8fj7mcj
In the second part of a four part series by Mariusz Brona you'll learn how to animate markers on a Google Map.,Animating Markers with MapOverlayLayout,Articles & Tutorials,www.thedroidsonroids.com,248,https://www.thedroidsonroids.com/blog/workcation-app-part-2-animating-markers-with-mapoverlaylayout/
"In this second part of the series, the Philosophical Hacker show how using Activity’s and Fragments as building blocks makes our code hard to test and show that our failure to unit test tell us that our target class has low-cohesion.",What Unit Tests are Trying to Tell us About Activities Pt 2,Articles & Tutorials,www.philosophicalhacker.com,248,https://www.philosophicalhacker.com/post/what-unit-tests-are-trying-to-tell-us-about-activities-pt-2/
JUnit 5 offers a @DisplayName annotation which we can use on our tests. The text which we add to this annotation is what the test runner will display in the test report. Mark Allison shows how this can be useful.,JUnit 5: DisplayName,Articles & Tutorials,blog.stylingandroid.com,248,https://blog.stylingandroid.com/junit-5-displayname/
You should consider using two wonderful RxJava 2 constructs called Single and Completable. Valentin Hinov shares some examples of how to use them.,Clearer RxJava intentions with Single and Completable,Articles & Tutorials,medium.com,248,https://medium.com/@ValCanBuild/making-your-rxjava-intentions-clearer-with-single-and-completable-f064d98d53a8#.j8b0w75uw
There are two tools that exist to take compile(ish)-time code checking to the next level - Android Lint and the FindBugs Project. Here's a closer look at FindBugs and how it can help even beyond what Lint provides.,Custom FindBugs detectors in Android,Articles & Tutorials,rhye.org,248,https://rhye.org/post/custom-android-findbugs/
"Dmytro Danylyk continues his series on optimal project setups, this time showing how to use static code analysis tools to catch issues early on.",Static Code Analysis Tools,Articles & Tutorials,medium.com,248,https://medium.com/@dmytrodanylyk/configuring-android-project-static-code-analysis-tools-b6dd83282921#.e7sc5x1if
Part three of the Dan Lew's Trello Android offline series. This time it's about how they handle errors while syncing.,Sync Failure Handling,Articles & Tutorials,tech.trello.com,248,http://tech.trello.com/sync-failure-handling/
JitPack is an easy to use package repository for Android libraries. You can publish your code straight from GitHub without setting up build and deployment. Super quick releases make sharing code even easier and faster.,JitPack - Publish your Android libraries,Sponsored,jitpack.io,248,https://jitpack.io
