description,title,section,site,issue_num,link
"  If you're using SecureRandom credential storage you should read this official Blog post on the official Android blog to avoid common antipatterns.",Using Cryptography to Store Credentials Safely,"
  Articles & Tutorials",android-developers.blogspot.co.uk,54,http://android-developers.blogspot.co.uk/2013/02/using-cryptography-to-store-credentials.html
"  Sam Halperin has written a tutorial about the Web Map Service in the GoogleMaps v2 for Android API. It's intended as a reference to help someone trying to get WMS tiles (i.e. from GeoServer) onto an Android map.",WMS On Android,"
  Articles & Tutorials",azavea.com,54,http://www.azavea.com/blogs/labs/2013/01/wms-on-android/
"Check out a blog post about a free-to-attend Android developer event at Apps World North America on February 7-8 in San Francisco is all set to feature various leading Android developers, authors, evangelists and operators divulging their expertise on all things Droid.",Android Developer Conference,"
  Sponsored",apps-world.net,54,http://www.apps-world.net/blog/2013/01/north-america/android-developer-conference-highlights-at-appsworld?utm_source=androidweekly
"AnDevCon Spring, May 28-31, Boston, is the technical conference for software developers building or selling Android apps. Receive a $100 discount off the prevailing rate of either the 4-day or 3-day pass by inserting the code MEDIASPONSOR when prompted on the eRegistration page linked from www.andevcon.com",AnDevCon Spring 2013,"
  Sponsored",andevcon.com,54,http://andevcon.com/?utm_source=androidweekly&utm_medium=banner&utm_term=partnership&utm_campaign=Androidweekly
"Your app is ready but you need a kick ass backend for it? 9elements is specialized in creating stunning webservices. Request a quote.",Backend for your App,"
  Sponsored",9elements.com,54,http://9elements.com/
"  Tonic Artos has created an Android Library that makes it easy to make grid views with sectioned data and headers that stick to the top.",Sticky Grid Headers,"
  Libraries & Code",tonicartos.github.com,54,http://tonicartos.github.com/StickyGridHeaders/
"  A simple abstraction to upload multipart files directly to Amazon S3.",Simpl3r,"
  Libraries & Code",github.com,54,https://github.com/jgilfelt/android-simpl3r
"  Niek Haarman has released a library that provides animations for ListViews. The sourcecode is available on BitBucket.",ListViewAnimations,"
  Libraries & Code",bitbucket.org,54,https://bitbucket.org/nhaarman/listviewanimations
"  Ketan Parmar has released a ChipsEditTextView which is a tokenized auto-completing text editing field like the recipients field in your gmail client.",Android Chips EditText,"
  Libraries & Code",kpbird.com,54,http://www.kpbird.com/2013/02/android-chips-edittext-token-edittext.html
"  A set of utilities to make it easier to work with the android emulator telnet protocol.",tellandroid,"
  Libraries & Code",github.com,54,https://github.com/vbabiy/tellandroid
,Post a job on Android Weekly,"
  Jobs",androidweekly.net,54,http://androidweekly.net/jobs/new
"  Meng To has released a brief guide how to design for Android devices.",How To Design For Android Devices,"
  Design",blog.mengto.com,54,http://blog.mengto.com/how-to-design-for-android-devices/
"  Android Kickstarter is a nifty little tool to generate a preconfigured skeleton for your Android app. They've updated some configutions options lately, so if you start with a fresh codebase you should check it out.",Androidkickstartr updates,"
  Tools",androidkickstartr.com,54,http://androidkickstartr.com/
"		Choosing the right libraries to get things done can be a tough job. We've compiled a lot of them that we've found during the last years of Android development.",Android Weekly Toolbox!,"
	Android Toolbox",androidweekly.net,54,http://androidweekly.net/toolbox
