description,title,section,site,issue_num,link
One topic that’s been gaining popularity over the past year in the world of Android development is the Kotlin® language for the JVM from JetBrains.,"Kotlin & Android: A Brass Tacks Experiment, Part 1",Articles & Tutorials,medium.com,191,https://medium.com/@CodingDoug/kotlin-android-a-brass-tacks-experiment-part-1-3e5028491bcc#.15w4ypfer
"In Part 2, we’ll actually dive into code and see how some Kotlin language features can be used to do nifty things in an Android project.","Kotlin & Android: A Brass Tacks Experiment, Part 2",Articles & Tutorials,medium.com,191,https://medium.com/@CodingDoug/kotlin-android-a-brass-tacks-experiment-part-2-c67661cfdf5f#.9sbgthqmx
In this post you'll learn about the different ingredients of a three tiered clean architecture (implementation/presenter/business logic). You'll be walked through the different dataflows and how it will impact framework independence and testability of your app. Be sure to check out the Cost Tracker sample app and the Boilerplate template in the libraries and code section.,Developing Android apps using the Clean Architecture pattern,Articles & Tutorials,medium.com,191,https://medium.com/@dmilicic/a-detailed-guide-on-developing-android-apps-using-the-clean-architecture-pattern-d38d71e94029#.kfszq5yyf
This post explains why you should favour RxJava over event busses like Otto.,Use RxJava instead of Event Bus libraries,Articles & Tutorials,medium.com,191,https://medium.com/mobiwise-blog/use-rxjava-instead-of-event-bus-libraries-aa78b5023097
Thomas Nield shares his experience using RxJava with Kotlin. He found RxJava works better with Kotlin than Java itself; it just expresses functional programming concepts so much better.,Kotlin + RxJava = Functional Powerhouse,Articles & Tutorials,tomstechnicalblog.blogspot.com,191,http://tomstechnicalblog.blogspot.com/2016/02/kotlin-rxjava-what-rxjava-should-be.html
"There’s no doubt that Kotlin is much more than just an alternative for Android. Kotlin is here to stay, and Antonio Leiva recommends that you to start learning about it.",Kotlin awesome tricks for Android,Articles & Tutorials,antonioleiva.com,191,http://antonioleiva.com/kotlin-awesome-tricks-for-android/
Nice walkthrough by Ian Lake that shows you how to load data with the Loaders pattern.,Making loading data lifecycle aware,Articles & Tutorials,medium.com,191,https://medium.com/google-developers/making-loading-data-on-android-lifecycle-aware-897e12760832#.22ze10z8z
Zarah Dominguez shares a quick post on Android Studio debugging tips & tricks.,An Android Love Affair: Squashing Bugs,Articles & Tutorials,droidista.blogspot.com,191,http://droidista.blogspot.com/2016/02/squashing-bugs.html
Mark Allison previously demonstrated how we can register to receive callbacks containing waveform data and in this concluding article he looks at how we can actually display that data.,Visualiser – Part 2,Articles & Tutorials,blog.stylingandroid.com,191,https://blog.stylingandroid.com/visualiser-part2/
"greenrobot team releases EventBus 3. Previous versions of EventBus rejected to use annotations for performance reasons. Now, version 3 embraces annotations to improve performance.","EventBus 3 released, now based on @Annotations",Articles & Tutorials,greenrobot.org,191,http://greenrobot.org/release/eventbus-3-release-annotations
