description,title,section,site,issue_num,link
"Free from Facebook Design Resources, here are photos of hands holding various phones, to be used in any presentation of your designs.",Diverse Device Hands,Design,facebook.design,220,http://facebook.design/handskit
"We at PSPDFKit care about great software. Our framework ships in many of the top-ranked apps on Google Play and we are also building our own app at pspdfkit.com/viewer. Do you know your way around Android, Java, Kotlin, JNI? Come join us in pushing the boundaries of what Android devices can do!",Senior Android Engineer - Help us build an SDK,Jobs,Distributed Team,220,https://pspdfkit.com/jobs/#section_android
An Android library that helps you to make a cool two steps login (such as the Google web login) in Material Design way.,unipiazza-android-twostepslogin,Libraries & Code,github.com,220,https://github.com/unipiazza/unipiazza-android-twostepslogin
A Pcm / Wav audio recorder with simple api.,Om Recorder,Libraries & Code,kailash09dabhi.github.io,220,https://kailash09dabhi.github.io/OmRecorder/
"A new challenger in a sea of dependency injection libraries. Claims to be the fastest, but needs some side-by-side benchmarks to show it.",tiger,Libraries & Code,github.com,220,https://github.com/google/tiger
"Android 7.0 Nougat has been rolling out to users, starting with Nexus devices. At the same time, Google is pushing the Android 7.0 source code to the Android Open Source Project (AOSP).",Taking the final wrapper off of Android 7.0 Nougat,News,android-developers.blogspot.com,220,http://android-developers.blogspot.com/2016/08/taking-final-wrapper-off-of-nougat.html
Jake Wharton's 360AnDev talk is an exploration of hidden costs associated with some of Java’s features. He focuses on optimizations relevant for both library and application developers and on the tools that can be used to measure their impact.,Exploring Java's Hidden Costs,Videos & Podcasts,realm.io,220,https://realm.io/news/360andev-jake-wharton-java-hidden-costs-android/
Danny Preussler's presentation on internationalization (i18n) and localization (l10n) from droidcon Zagreb 2016.,Danny Preussler from Groupon: All around the world,Videos & Podcasts,www.youtube.com,220,https://www.youtube.com/watch?v=nk78DRUoIIA
In this power-packed episode the team talks to Jake Wharton about the advances in RxJava 1.x since the last time he was on the show and also looking ahead at the advancements coming down with RxJava 2.,Jake Wharton on RxJava (2),Videos & Podcasts,fragmentedpodcast.com,220,http://fragmentedpodcast.com/episodes/053-jake-wharton-on-rxjava-2/
Daniele Bonaldo presents on the Complications API at Londroid.,Complications API,Videos & Podcasts,skillsmatter.com,220,https://skillsmatter.com/skillscasts/8857-complications-api#video
"In this episode, Chet and Tor talk with Adam Lesinski from the Android framework team. Adam works on aapt (Android Asset Packaging Tool).",Android Developers Backstage Episode 54: AAPT,Videos & Podcasts,androidbackstage.blogspot.com,220,http://androidbackstage.blogspot.com/2016/08/episode-54-aapt.html
In this episode the team talks about Continuous Integration and Continuous Delivery with Fernando Cejas.,TheContext Episode 6 part 1,Videos & Podcasts,github.com,220,https://github.com/artem-zinnatullin/TheContext-Podcast/blob/master/show_notes/Episode_6_part1.md
