description,title,section,site,issue_num,link
"Facebook shares some of their efforts to optimize Java bytecode for Android through a project called Redex, which is a pipeline for optimizing Android .dex files.",Optimizing Android bytecode with Redex,Articles & Tutorials,code.facebook.com,173,https://code.facebook.com/posts/1480969635539475?refid=8&_ft_=qid.6200742327944805904:mf_story_key.6249203789055394671:eligibleForSeeFirstBumping.1&__tn__=H
"These slides will show how to make your app scalable, your code clean, your performance optimized and your UI neat in a pragmatic way the pros and cons of using certain Android APIs, strategies and libraries.",Android development like a pro,Articles & Tutorials,speakerdeck.com,173,https://speakerdeck.com/rallat/android-development-like-a-pro
James McDonald explores Android’s threading abstractions and explains why RxJava can provide a more satisfying API for expressing asynchronous operations.,Async Android,Articles & Tutorials,jdam.cd,173,http://jdam.cd/async-android/
Android 6.0 Marshmallow introduces a new way for users to engage with apps through the assistant (aka Now On Tap),Optimizing Content for the Assistant,Articles & Tutorials,developer.android.com,173,http://developer.android.com/training/articles/assistant.html
"When it comes to notifications, you want to strike the perfect balance between standing out and not being spammy. It’s easy enough to stand out if you improve the look of your notification, use informative text, and offer actions to your users.",How to improve your notification’s ranking,Articles & Tutorials,plus.google.com,173,https://plus.google.com/+AndroidDevelopers/posts/MK6d4bukpm7
"Lambdas are the basis to implement lots of functional features, such as collection operations. Kotlin provides an awesome set of operations that wouldn’t be possible (or really verbose) when using a language which doesn’t support lambdas.",Collection operations in Kotlin,Articles & Tutorials,antonioleiva.com,173,http://antonioleiva.com/collection-operations-kotlin/
"Matthias Käppler describes in more detail what they have done to combat Android’s method limit, what things worked well and what didn’t work so well, and what you can do to improve application health with regards to size.",Remedying Android’s method limit - Part 1,Articles & Tutorials,developers.soundcloud.com,173,https://developers.soundcloud.com/blog/congratulations-you-have-a-lot-of-code-remedying-androids-method-limit-part-1
"If you have many flavors for your builds, here's a good way to set up separate signing keys for each flavor.",Sign multiple flavors with different keystores,Articles & Tutorials,blog.tunebrains.com,173,http://blog.tunebrains.com/2015/10/02/gradle-multi-flavors-signing.html
"In part 4 of this series, Mark Allison turns his attention to changing other aspects of the Views within layouts via Data Binding.",Data Binding – Part 4,Articles & Tutorials,blog.stylingandroid.com,173,https://blog.stylingandroid.com/data-binding-part-4/
"If your app uses Google Cloud Messaging (GCM), you will need to take into account these behaviors for users whose devices are in Doze.",How Google Cloud Messaging handles Doze in Android 6.0,Articles & Tutorials,android-developers.blogspot.com,173,http://android-developers.blogspot.com/2015/10/how-google-cloud-messaging-handles-doze.html?linkId=17513523
